Subject ID,Slice Index,BLUR_Z,MLC_Z,MSLC_Z,BLUR_minmax,MLC_minmax,MSLC_minmax
6000912,9,0.34397078,1.1980643,0.28619212,0.34397078,1.1980643,0.2861921
6000912,10,0.35425264,1.1615667,0.25240123,0.35425252,1.1615667,0.25240123
6000912,11,0.35474238,1.070472,0.15394685,0.35474232,1.070472,0.15394683
6000912,12,0.34054187,0.9873121,0.1449647,0.34054187,0.987312,0.1449647
6000912,13,0.31571972,0.871683,0.0152483005,0.31571972,0.871683,0.0152483005
6000912,14,0.25414306,0.70062876,0.021699008,0.25414318,0.70062876,0.021699008
6000912,15,0.19353837,0.4640234,0.0008618564,0.19353847,0.46402344,0.0008618545
6000913,0,0.3163959,1.4963984,0.61042047,0.31639588,1.4963984,0.61042047
6000913,1,0.32426456,1.4855368,0.5788871,0.3242645,1.4855368,0.5788871
6000913,2,0.3318175,1.4654443,0.5361268,0.3318175,1.4654443,0.5361268
6000913,3,0.34365946,1.4468892,0.5590671,0.34365946,1.4468892,0.5590671
6000913,4,0.32003614,1.4128252,0.54880655,0.32003614,1.4128252,0.54880655
6000913,5,0.2961726,1.3914144,0.5362381,0.29617244,1.3914144,0.5362381
6000913,6,0.30485523,1.3570659,0.48166728,0.3048554,1.3570659,0.48166728
6000913,7,0.31564716,1.3203591,0.4539774,0.3156472,1.3203591,0.4539774
6000913,8,0.31370723,1.2943344,0.39407313,0.31370732,1.2943343,0.39407313
6000913,9,0.31516778,1.2577753,0.35774797,0.31516764,1.2577753,0.357748
6000913,10,0.32462087,1.2017515,0.30851442,0.32462096,1.2017515,0.30851442
6000913,11,0.34378847,1.1602987,0.28180778,0.34378836,1.1602987,0.28180778
6000913,12,0.30029306,1.0817478,0.23571964,0.30029306,1.0817478,0.23571962
6000913,13,0.3086625,0.9523607,0.09981941,0.30866253,0.9523607,0.09981941
6000913,14,0.27603275,0.8300854,0.024289435,0.27603272,0.8300854,0.024289431
6000913,15,0.23905192,0.67269444,0.023810677,0.23905182,0.6726944,0.023810677
6000914,0,0.28142366,1.4318604,0.63903594,0.28142357,1.4318604,0.639036
6000914,1,0.26794246,1.3861039,0.55574924,0.2679425,1.3861039,0.5557493
6000914,2,0.2667815,1.3964031,0.64995277,0.26678163,1.3964031,0.6499528
6000914,3,0.2792522,1.3534973,0.553328,0.27925226,1.3534974,0.5533279
6000914,4,0.27370015,1.3949275,0.6365273,0.27370015,1.3949275,0.6365273
6000914,5,0.289339,1.3638036,0.5366352,0.28933907,1.3638036,0.5366352
6000914,6,0.2984035,1.3725448,0.59377235,0.2984036,1.3725448,0.5937723
6000914,7,0.30501172,1.3343401,0.452518,0.3050117,1.33434,0.452518
6000914,8,0.30266768,1.3463864,0.5515434,0.30266768,1.3463864,0.5515434
6000914,9,0.3318307,1.2351236,0.37465575,0.33183065,1.2351236,0.37465572
6000914,10,0.34709728,1.2627728,0.44045308,0.34709725,1.2627728,0.44045308
