Subject ID,Slice Index,BLUR_Z,MLC_Z,MSLC_Z,BLUR_minmax,MLC_minmax,MSLC_minmax
6003008,12,0.3815391,1.3598688,0.42251727,0.3815391,1.3598685,0.4225173
6003008,13,0.35032398,1.3350726,0.35366946,0.35032398,1.3350726,0.35366946
6003008,14,0.27408102,1.1478109,0.34128192,0.27408117,1.1478109,0.34128192
6003008,15,0.21675639,1.0839071,0.51464623,0.21675652,1.0839071,0.51464623
6000928,0,0.33572686,1.5159212,0.84742904,0.33572686,1.5159211,0.847429
6000928,1,0.31576228,1.4412311,0.7106788,0.3157623,1.4412311,0.7106788
6000928,2,0.31156307,1.4372815,0.7032409,0.31156304,1.4372815,0.7032409
6000928,3,0.34179828,1.478199,0.68771136,0.34179845,1.478199,0.68771136
6000928,4,0.33212546,1.4290351,0.7004884,0.33212546,1.4290352,0.7004884
6000928,5,0.3540671,1.4295962,0.6959468,0.35406718,1.4295962,0.6959468
6000928,6,0.3506595,1.4389544,0.7047233,0.35065943,1.4389544,0.7047233
6000928,7,0.33582553,1.3656833,0.65124154,0.33582553,1.3656833,0.65124154
6000928,8,0.3494349,1.4303241,0.5915272,0.3494348,1.4303241,0.5915272
6000928,9,0.36132446,1.3700533,0.45103842,0.36132473,1.3700533,0.45103842
6000928,10,0.35762635,1.3436027,0.37415102,0.3576264,1.3436027,0.374151
6000928,11,0.37652376,1.2635298,0.27301294,0.3765236,1.2635298,0.27301297
6000928,12,0.39784044,1.2248155,0.25412115,0.3978403,1.2248155,0.25412118
6000928,13,0.42862442,1.1726487,0.15846781,0.4286244,1.1726487,0.1584678
6000928,14,0.40599856,1.0541302,0.18830101,0.40599853,1.0541302,0.18830101
6000928,15,0.41701373,0.9347903,0.013167552,0.41701376,0.9347904,0.013167556
6002549,0,0.3641258,1.6422067,0.67740387,0.36412576,1.6422067,0.6774039
6002549,1,0.3577052,1.6733503,0.49705356,0.3577052,1.6733503,0.49705362
6002549,2,0.34841222,1.6391215,0.60676104,0.34841225,1.6391215,0.6067611
6002549,3,0.35002655,1.5876889,0.56369543,0.3500265,1.5876889,0.56369543
6002549,4,0.35116357,1.598063,0.58186865,0.3511635,1.598063,0.58186865
6002549,5,0.3414415,1.5742502,0.68616426,0.34144166,1.5742502,0.6861642
6002549,6,0.34589976,1.599019,0.7241744,0.34589976,1.5990193,0.7241744
6002549,7,0.36438194,1.5585502,0.6266072,0.36438197,1.5585502,0.6266072
6002549,8,0.3748543,1.5105197,0.6240398,0.37485412,1.5105196,0.62403977
6002549,9,0.34492263,1.4242792,0.58493996,0.3449227,1.4242791,0.58493996
6002549,10,0.38921872,1.4417542,0.54731643,0.38921866,1.4417542,0.5473164
6002549,11,0.35560122,1.3920009,0.49080652,0.35560122,1.3920009,0.49080652
6002549,12,0.3717338,1.3279147,0.564234,0.37173378,1.3279147,0.564234
6002549,13,0.34865323,1.2698941,0.30461037,0.3486532,1.2698941,0.30461037
6002549,14,0.2869221,1.1119833,0.44456625,0.28692207,1.1119833,0.44456625
6002549,15,0.23890375,0.9414094,0.06824771,0.23890378,0.9414094,0.06824771
6001480,0,0.3886828,1.7335967,0.64135617,0.38868278,1.7335966,0.6413562
6001480,1,0.37561607,1.7202117,0.59191936,0.37561595,1.7202117,0.59191936
6001480,2,0.37556136,1.6852955,0.54155374,0.37556145,1.6852953,0.54155374
6001480,3,0.38499984,1.695817,0.58409816,0.3849997,1.6958171,0.58409816
6001480,4,0.3750684,1.6592402,0.6623567,0.3750684,1.6592402,0.6623567
6001480,5,0.3631993,1.647193,0.728366,0.3631992,1.647193,0.72836596
6001480,6,0.38505715,1.6819885,0.68366873,0.38505727,1.6819885,0.6836687
6001480,7,0.37774435,1.5771427,0.675363,0.3777442,1.5771427,0.675363
6001480,8,0.3855601,1.5847356,0.709549,0.38556013,1.5847356,0.709549
6001480,9,0.3659474,1.5389363,0.69095963,0.36594748,1.5389363,0.6909596
6001480,10,0.36532298,1.5186055,0.7868231,0.3653229,1.5186055,0.7868231
6001480,11,0.38243872,1.4585099,0.782375,0.3824387,1.4585099,0.782375
6001480,12,0.3841238,1.3404193,0.5426757,0.3841237,1.3404193,0.5426757
6001480,13,0.32720554,1.2353384,0.45483777,0.32720545,1.2353384,0.45483777
6001480,14,0.28650847,1.196786,0.53910446,0.28650838,1.196786,0.53910446
6001480,15,0.22778338,0.9213232,0.33972275,0.22778344,0.9213232,0.33972275
6002467,0,0.34480172,1.6556473,0.70197356,0.34480187,1.6556473,0.70197356
6002467,1,0.34032294,1.6417875,0.7081021,0.34032294,1.6417875,0.7081021
6002467,2,0.33234242,1.6121294,0.6509072,0.33234248,1.6121294,0.6509073
6002467,3,0.347872,1.6462402,0.7685129,0.347872,1.6462402,0.7685129
6002467,4,0.34972203,1.6091546,0.7714671,0.34972203,1.6091547,0.7714671
6002467,5,0.33569062,1.5810347,0.84275323,0.33569065,1.5810347,0.84275323
6002467,6,0.34952766,1.6198312,0.7385293,0.34952772,1.6198313,0.7385293
6002467,7,0.33633086,1.5023476,0.72530544,0.33633086,1.5023476,0.72530544
6002467,8,0.34393787,1.5105374,0.7345787,0.3439378,1.5105375,0.7345787
6002467,9,0.35129535,1.4927425,0.79924625,0.3512952,1.4927425,0.79924625
6002467,10,0.3550311,1.4801676,0.85757864,0.3550312,1.4801676,0.85757864
6002467,11,0.3739174,1.4270909,0.7058964,0.37391743,1.4270909,0.7058964
6002467,12,0.404895,1.3230072,0.56634533,0.40489507,1.3230072,0.5663454
6002467,13,0.37816268,1.2527978,0.60513395,0.37816262,1.2527978,0.60513395
6002467,14,0.34487528,1.2152944,0.5060842,0.34487525,1.2152945,0.5060842
6002467,15,0.30350533,1.0062675,0.32907826,0.30350545,1.0062675,0.32907826
6000539,0,0.33165476,1.7848899,0.6803613,0.33165473,1.78489,0.6803613
6000539,1,0.3296606,1.7469833,0.620178,0.32966065,1.7469834,0.620178
6000539,2,0.33930302,1.7556543,0.54294586,0.33930302,1.7556543,0.54294586
6000539,3,0.34054694,1.7374852,0.68650407,0.34054694,1.737485,0.686504
6000539,4,0.32832935,1.7435999,0.80167776,0.32832938,1.7435999,0.80167776
6000539,5,0.3353599,1.7304478,0.7097208,0.33535993,1.7304478,0.7097208
6000539,6,0.34801868,1.7058026,0.6834154,0.34801868,1.7058027,0.6834154
6000539,7,0.36274123,1.6868327,0.65036154,0.36274117,1.6868327,0.65036154
6000539,8,0.35483727,1.6667576,0.60822093,0.35483724,1.6667576,0.60822093
6000539,9,0.34562618,1.6391597,0.6570358,0.34562624,1.6391597,0.6570358
6000539,10,0.34968945,1.541666,0.5789237,0.34968948,1.541666,0.5789237
6000539,11,0.34741974,1.4700552,0.44142115,0.34741974,1.4700551,0.44142115
6000539,12,0.32889673,1.3916466,0.34588584,0.32889658,1.3916466,0.34588584
6000539,13,0.33831334,1.3065149,0.18233097,0.33831337,1.3065149,0.18233097
6000539,14,0.2479731,1.184979,0.50042135,0.2479731,1.184979,0.50042135
6000539,15,0.18720192,0.84218675,0.12038466,0.18720198,0.84218675,0.12038466
6000531,0,0.32078853,1.8099362,0.47812396,0.32078853,1.809936,0.47812396
6000531,1,0.32938856,1.8296237,0.47303438,0.32938856,1.8296237,0.47303435
6000531,2,0.33349115,1.8403463,0.5226293,0.33349127,1.8403462,0.5226293
6000531,3,0.32590777,1.8281834,0.5192187,0.3259077,1.8281834,0.5192186
6000531,4,0.33242473,1.8427198,0.70241135,0.33242464,1.8427198,0.70241135
6000531,5,0.32720438,1.8364441,0.7525355,0.32720444,1.8364441,0.75253546
6000531,6,0.33964035,1.8248646,0.79463357,0.33964038,1.8248646,0.7946336
6000531,7,0.35746515,1.8051877,0.75735784,0.35746512,1.8051877,0.75735784
6000531,8,0.3699317,1.7957737,0.70383126,0.36993173,1.7957737,0.70383126
6000531,9,0.36948755,1.7419529,0.6020701,0.36948764,1.7419529,0.6020701
6000531,10,0.38426173,1.6801105,0.5234297,0.38426176,1.6801103,0.5234297
6000531,11,0.4186915,1.6297827,0.566439,0.41869158,1.6297827,0.5664389
6000531,12,0.41579655,1.5652261,0.37938696,0.41579655,1.5652261,0.37938696
6000531,13,0.37273782,1.5216454,0.3105082,0.37273774,1.5216454,0.3105082
6000531,14,0.38886142,1.4189446,0.22448756,0.38886142,1.4189446,0.22448756
6000531,15,0.31938305,1.2797577,0.026996356,0.31938297,1.2797577,0.026996356
6001484,0,0.32195812,1.6262096,0.70882535,0.32195818,1.6262096,0.70882535
6001484,1,0.3292688,1.5585434,0.65081245,0.32926866,1.5585434,0.6508124
6001484,2,0.31569082,1.5439973,0.6063846,0.31569096,1.5439973,0.6063845
6001484,3,0.3493862,1.5953592,0.54501957,0.3493862,1.5953593,0.5450195
6001484,4,0.30764666,1.5328052,0.7138634,0.30764648,1.5328052,0.7138634
6001484,5,0.32139143,1.536994,0.728366,0.3213915,1.5369941,0.728366
6001484,6,0.32982507,1.5392785,0.7104428,0.329825,1.5392785,0.7104428
6001484,7,0.32208404,1.489934,0.72468984,0.3220839,1.489934,0.72468984
6001484,8,0.33156312,1.5063658,0.5884751,0.33156314,1.5063658,0.5884751
6001484,9,0.353864,1.4464817,0.45782638,0.353864,1.4464817,0.45782638
6001484,10,0.37906513,1.4256482,0.32928532,0.37906516,1.4256482,0.32928532
6001484,11,0.41227537,1.3462164,0.35569018,0.41227534,1.3462164,0.35569018
6001484,12,0.40274644,1.2968248,0.26161468,0.40274653,1.2968247,0.26161468
6001484,13,0.3903358,1.3242619,0.23202936,0.39033583,1.3242619,0.23202936
6001484,14,0.3772328,1.1416851,0.24586773,0.37723288,1.1416851,0.24586773
6001484,15,0.34148327,0.99927735,0.11056341,0.34148327,0.99927735,0.11056341
6000936,0,0.34208342,1.6473663,0.5977404,0.3420834,1.6473663,0.5977404
6000936,1,0.3685739,1.6579211,0.6370601,0.3685739,1.6579211,0.6370601
6000936,2,0.35726497,1.6403822,0.63877344,0.3572649,1.640382,0.63877344
6000936,3,0.34717184,1.6215575,0.7472498,0.3471718,1.6215575,0.7472497
6000936,4,0.39029518,1.615184,0.66304743,0.3902953,1.615184,0.66304743
6000936,5,0.4188408,1.6007754,0.731217,0.4188408,1.6007754,0.731217
6000936,6,0.38107836,1.6014109,0.6549089,0.3810783,1.6014109,0.6549089
6000936,7,0.435832,1.5772065,0.6231966,0.43583205,1.5772065,0.6231966
6000936,8,0.38421005,1.5510321,0.6248603,0.3842101,1.5510321,0.6248603
6000936,9,0.40265006,1.5028589,0.58606756,0.40265027,1.5028589,0.5860675
6000936,10,0.42642042,1.4057662,0.52088004,0.42642045,1.4057662,0.52088004
6000936,11,0.3736625,1.3099519,0.41859764,0.37366262,1.309952,0.41859764
6000936,12,0.3299325,1.2393774,0.3904721,0.32993236,1.2393773,0.39047214
6000936,13,0.3416239,1.0882547,0.1645252,0.341624,1.0882547,0.1645252
6000936,14,0.2924217,0.8075181,0.036023173,0.29242164,0.8075181,0.03602317
6000936,15,0.16463411,0.5102855,0.11767636,0.16463393,0.5102855,0.11767636
6001533,0,0.3733149,1.6036098,0.7250347,0.37331483,1.6036098,0.7250347
6001533,1,0.37880918,1.6654067,0.6966567,0.37880912,1.6654067,0.6966567
6001533,2,0.3813198,1.6064053,0.61399305,0.3813199,1.6064053,0.613993
6001533,3,0.4026373,1.608541,0.6706377,0.40263736,1.608541,0.6706377
6001533,4,0.41111198,1.6195228,0.68623924,0.41111192,1.6195228,0.68623924
6001533,5,0.432421,1.6226301,0.72130394,0.43242106,1.6226301,0.72130394
6001533,6,0.42230505,1.5568779,0.7582903,0.42230496,1.5568779,0.7582903
6001533,7,0.43713918,1.4943967,0.6923375,0.4371392,1.4943966,0.6923375
6001533,8,0.41393974,1.4987481,0.7340518,0.4139398,1.498748,0.7340518
6001533,9,0.4178758,1.4403188,0.47324127,0.4178759,1.4403188,0.47324127
6001533,10,0.42392457,1.3628483,0.51088166,0.42392457,1.3628483,0.51088166
6001533,11,0.45752466,1.3812649,0.51282835,0.4575246,1.3812649,0.5128283
6001533,12,0.42872784,1.1953377,0.3651282,0.42872784,1.1953377,0.3651282
6001533,13,0.36959606,1.0972497,0.35694775,0.36959606,1.0972497,0.35694775
6001533,14,0.30411157,0.9496397,0.18105826,0.30411154,0.9496397,0.18105826
6001533,15,0.17722763,0.6935128,0.16053504,0.17722757,0.6935128,0.16053504
6000949,0,0.3475542,1.5951202,0.6665669,0.3475542,1.5951202,0.6665669
6000949,1,0.33578572,1.5703264,0.6674361,0.3357857,1.5703263,0.6674361
6000949,2,0.33799893,1.5423739,0.71298665,0.3379989,1.542374,0.71298665
6000949,3,0.34305796,1.5241585,0.76720464,0.34305784,1.5241585,0.76720464
6000949,4,0.31875712,1.4515417,0.65267026,0.31875718,1.4515417,0.65267026
6000949,5,0.33743632,1.4939327,0.61634696,0.33743623,1.4939327,0.616347
6000949,6,0.323424,1.45396,0.575274,0.32342398,1.45396,0.57527393
6000949,7,0.32069188,1.4124811,0.56589484,0.32069182,1.4124811,0.56589484
6000949,8,0.35796466,1.3934401,0.552227,0.35796472,1.3934402,0.552227
6000949,9,0.39789438,1.3648527,0.57480824,0.39789435,1.3648527,0.57480824
6000949,10,0.4078059,1.3229564,0.346322,0.40780583,1.3229564,0.346322
6000949,11,0.38954407,1.2508256,0.37516984,0.38954407,1.2508256,0.37516984
6000949,12,0.35962197,1.1331248,0.28081724,0.3596219,1.1331248,0.28081724
6000949,13,0.30808342,0.97002554,0.36743334,0.30808347,0.97002554,0.36743334
